Date,ID,Username,Tweets
11/24/2021 8:14,1.46342E+18,Reo,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 8:07,1.46342E+18,currently alive,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 8:04,1.46342E+18,Palembang Bersyariah,b'Kampus Tak Berkutik Terjerat Permendikbud Ristek PPKS https://t.co/50NEbvJyMU'
11/24/2021 8:04,1.46342E+18,Palembang Bersyariah,"b'Permendikbud Ristek PPKS, Advokat: Bukan Harapan Tetapi Ancaman https://t.co/BnpsRqaNMA'"
11/24/2021 8:01,1.46342E+18,ִֶָ,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 7:47,1.46341E+18,stella🦋,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 7:43,1.46341E+18,do u copy? over,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 7:22,1.46341E+18,Rita Mf Jannah,"b'INTERNATIONAL MAGAZINE: PPKS, Setetes Air di Tengah Gurun Kekerasan Seksua... https://t.co/EiC1ApE2wz https://t.co/gzhfdugtHY'"
11/24/2021 7:21,1.46341E+18,ndaa🕊,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 7:14,1.46341E+18,Jametfess X txtDariSragen,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 7:08,1.4634E+18,Ajeng,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:58,1.4634E+18,1 8 2,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:55,1.4634E+18,upi,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:52,1.4634E+18,🤷‍♀️,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:50,1.4634E+18,mangib_com,"b'RT @Revenge00810455: @nadiemmakarim :\nBanyak Yang Salah Mengartikan Permendikbud Ristek 30/2021\n\nNadiem menekankan, topik utama dari Permen\xe2\x80\xa6'"
11/24/2021 6:39,1.4634E+18,new,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:34,1.4634E+18,Andespen,b'Soal Permendikbud PPKS \nAndi Akmal Harap Nadiem Dengerin Aspirasi Masyarakat\n\n#NadiemMakarim #ppks #permendikbud30\xe2\x80\xa6 https://t.co/Xl09krf1NJ'
11/24/2021 6:31,1.46339E+18,Gery budiman,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:18,1.46339E+18,Ke Arah Kaaffah,b'RT @muslimahnewscom: Apakah Permendikbudristek 30/2021 (Permen PPKS) pada Perguruan Tinggi semakin menumbuhsuburkan pergaulan bebas?'
11/24/2021 6:18,1.46339E+18,tesate,b'RT @kyo_shiro007: @catchmeupid Lebih jelas stelah liat di podcast om dedy. Ad mas nadiem ma cinta laura jg. Poin utama mengacu pada maksud\xe2\x80\xa6'
11/24/2021 6:15,1.46339E+18,lu.,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:14,1.46339E+18,iamm,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:12,1.46339E+18,icak,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:11,1.46339E+18,. ✦ 🌐𓈒 * j a r˚ ⊹🔎 •,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:11,1.46339E+18,sofiasss~`,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 6:11,1.46339E+18,sofiasss~`,"b'RT @Jaring_UburUbur: @bertanyarl berarti selama ini bnyk yg ngalamin tpi gamau speak up krn ngerasa gada payung untuk mereka, bayangin bati\xe2\x80\xa6'"
11/24/2021 6:01,1.46339E+18,Wit🐧,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:59,1.46339E+18,tesate,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:57,1.46339E+18,Acum,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:57,1.46339E+18,indah🌞,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:56,1.46339E+18,maa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:54,1.46339E+18,monluv,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:54,1.46339E+18,meii,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:49,1.46338E+18,dda'²³,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:48,1.46338E+18,n a d 🌻 | 친구하자!^^,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:44,1.46338E+18,m o n✨,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:44,1.46338E+18,gres,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:29,1.46338E+18,Dico Nasrulloh,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:28,1.46338E+18,SetianDe,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:28,1.46338E+18,Rohana,"b'Jokowi Pro Pendidikan\n\nPolemik permendikbud PPKS, Mendikbud Nadiem Makarim: ruang lingkupnya kekerasan seksual, buk\xe2\x80\xa6 https://t.co/ecLokJ3bpb'"
11/24/2021 5:27,1.46338E+18,Agus widodo,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:26,1.46338E+18,KabarGolkar,"b'Audiensi dengan DDII Jabar, Yod Mintaraga Minta Permendikbud Tentang PPKS untuk di Revisi  https://t.co/lPdBi4W3U1'"
11/24/2021 5:24,1.46338E+18,Septia putrii,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:23,1.46338E+18,...,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:21,1.46338E+18,Nadaw,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:20,1.46338E+18,KANGEN AYAH,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:13,1.46338E+18,alohamoralumos,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:10,1.46337E+18,Ryan,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:06,1.46337E+18,ay,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:05,1.46337E+18,Tasia AL,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:05,1.46337E+18,HAI,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 5:01,1.46337E+18,Sinergi Banda Aceh,b'DPRK Banda Aceh: DPRK Banda Aceh Minta Permen 30 Tahun 2021 tentang PPKS Dikaji Ulang https://t.co/5TSa9g4OR5'
11/24/2021 4:58,1.46337E+18,divaa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:58,1.46337E+18,dins,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:58,1.46337E+18,Farhan Fadila,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:57,1.46337E+18,🦋🦋,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:54,1.46337E+18,Erika,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:53,1.46337E+18,Aley,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:53,1.46337E+18,𝙠𝙚𝙞. 蛍,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:44,1.46337E+18,ararararara,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:43,1.46337E+18,Jawa Pos,b'UTS Bentuk Satgas PPKS https://t.co/ouahahAtm4'
11/24/2021 4:42,1.46337E+18,nona jange,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:38,1.46337E+18,assalamsyah🇮🇩,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:38,1.46337E+18,zita,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:37,1.46337E+18,pika pikacu,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:37,1.46337E+18,Taofan Adhi Pratama,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:25,1.46336E+18,not Yoru,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:21,1.46336E+18,◛⑅·˚ ༘ | FREE TAG,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:17,1.46336E+18,Hadi,"b'Mendikbud Ristek Nadiem Makarim menegaskan, ruang lingkup Permendikbud Ristek Nomor 30 Tahun 2021 hanya mengatur so\xe2\x80\xa6 https://t.co/3xZgLZAVOL'"
11/24/2021 4:17,1.46336E+18,its j ✨,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:13,1.46336E+18,Bukan Burung Biru (Triple B),"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:10,1.46336E+18,af 🐨,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 4:08,1.46336E+18,🌱,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:59,1.46336E+18,KHAWAH,b'RT @muslimahnewscom: Apakah Permendikbudristek 30/2021 (Permen PPKS) pada Perguruan Tinggi semakin menumbuhsuburkan pergaulan bebas?'
11/24/2021 3:57,1.46336E+18,aninditaaax,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:56,1.46336E+18,CEK PINNED TWEET,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:54,1.46336E+18,🇮🇩Hendro T. Subiyantoro,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:50,1.46335E+18,lah,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:48,1.46335E+18,Muhammad Rino,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:46,1.46335E+18,Ga-el-i,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:46,1.46335E+18,Hanum Larasati,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:44,1.46335E+18,MR.SL,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:41,1.46335E+18,cc,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:35,1.46335E+18,P A W,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:33,1.46335E+18,Nurul Mustafa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:33,1.46335E+18,Ecik,b'RT @CakraWikara: [DENGAR SUARA MAHASISWA]\n\nSejak Kemdikbudristek mengesahkan Permen PPKS banyak perdebatan yang muncul. Terdapat pihak yang\xe2\x80\xa6'
11/24/2021 3:29,1.46335E+18,poo,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:29,1.46335E+18,Taa • Help RT PINNED📌,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:25,1.46335E+18,Cephalosporin,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:24,1.46335E+18,Setan,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:19,1.46335E+18,Dian⁷,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:06,1.46334E+18,vry.🇮🇩,"b'RT @Revenge00810455: @nadiemmakarim :\nBanyak Yang Salah Mengartikan Permendikbud Ristek 30/2021\n\nNadiem menekankan, topik utama dari Permen\xe2\x80\xa6'"
11/24/2021 3:06,1.46334E+18,Bersa,"b'RT @Revenge00810455: @nadiemmakarim :\nBanyak Yang Salah Mengartikan Permendikbud Ristek 30/2021\n\nNadiem menekankan, topik utama dari Permen\xe2\x80\xa6'"
11/24/2021 3:06,1.46334E+18,June 🇮🇩,"b'RT @Revenge00810455: @nadiemmakarim :\nBanyak Yang Salah Mengartikan Permendikbud Ristek 30/2021\n\nNadiem menekankan, topik utama dari Permen\xe2\x80\xa6'"
11/24/2021 3:05,1.46334E+18,June2🇮🇩,"b'@nadiemmakarim :\nBanyak Yang Salah Mengartikan Permendikbud Ristek 30/2021\n\nNadiem menekankan, topik utama dari Per\xe2\x80\xa6 https://t.co/1q1y6FQv9O'"
11/24/2021 3:05,1.46334E+18,ultramilk stroberi,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:04,1.46334E+18,Rina,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:02,1.46334E+18,bshkjgil,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 3:00,1.46334E+18,Anna S.Kd ⚡,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:58,1.46334E+18,Ashila Amriyani,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:51,1.46334E+18,another,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:49,1.46334E+18,nabil,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:46,1.46334E+18,Reza Fahdini,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:45,1.46334E+18,🌙,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:43,1.46334E+18,SUARA ISLAM ONLINE,b'Permen PPKS Bukan Solusi Kekerasan Seksual https://t.co/qXhmWhzHRC lewat @suaraislam_id'
11/24/2021 2:43,1.46334E+18,Big Win 🍀 💸💸,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:41,1.46334E+18,𝑵𝒖𝒓 𝑨𝒚𝒖 𝑨𝒏𝒂𝒔,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:36,1.46334E+18,Ananta,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:36,1.46334E+18,oreo,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:32,1.46333E+18,MonCompte!🇮🇩,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:32,1.46333E+18,Informasi Madiun,b'Anak Korban Covid-19 Kota #Madiun Dapat Bantuan Atensi Kemensos \xe2\x80\x93 #MadiunInfo #InformasiMadiun #beritamadiun\xe2\x80\xa6 https://t.co/yNPNZ1RiNd'
11/24/2021 2:29,1.46333E+18,Dianti Wulandari,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:28,1.46333E+18,Mahen.,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:27,1.46333E+18,del,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:27,1.46333E+18,hᥱᥣᥣ,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:26,1.46333E+18,arp🎨🔮🐿️🧟🦚🍂🪶🦈🐙🦆🛸,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:26,1.46333E+18,le,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:22,1.46333E+18,dins,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:20,1.46333E+18,tasya,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'"
11/24/2021 2:20,1.46333E+18,金財・父・光之,"b'RT @arusbaik_id: Yes! Permendikbud Ristek PPKS, Panen Dukungan Dari Semua Kalangan \n#ArusBaik \n#kekerasanseksual \n#pemerintah \nhttps://t.co\xe2\x80\xa6'"
