,Date,ID,Username,Tweets,Text Tweet
1436,11/23/2021 17:45,1.4632e+18,tanyu stark🐺,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1437,11/23/2021 17:39,1.4632e+18,Kendariinfo,"b'Rektor Universitas Halu Oleo (UHO) Kendari, Muhammad Zamrun Firihu mendukung Peraturan Menteri Pendidikan, Kebudaya\xe2\x80\xa6 https://t.co/QlmYiR1ixt'","['rektor', 'universitas', 'halu', 'oleo', 'uho', 'kendari', 'muhammad', 'zamrun', 'firihu', 'dukung', 'atur', 'menteri', 'didik', 'budaya', 'xe2', 'x80', 'xa6']"
1438,11/23/2021 17:38,1.4632e+18,V,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1439,11/23/2021 17:36,1.4632e+18,ocha ᥫᩣ,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1440,11/23/2021 17:36,1.4632e+18,-,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1441,11/23/2021 17:36,1.4632e+18,yeri,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1442,11/23/2021 17:35,1.4632e+18,zaru⁰⁵,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1443,11/23/2021 17:35,1.4632e+18,fiiii,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1444,11/23/2021 17:35,1.4632e+18,aksa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1445,11/23/2021 17:34,1.4632e+18,beruntung,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1446,11/23/2021 17:34,1.4632e+18,ta⁷,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1447,11/23/2021 17:32,1.4632e+18,빈찬 | beenchan sibuk baca AU✨,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1448,11/23/2021 17:32,1.4632e+18,alya,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1449,11/23/2021 17:32,1.4632e+18,Julian Talahatu,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1450,11/23/2021 17:31,1.4632e+18,𝕒𝕝𝕠𝕙𝕠𝕞𝕠𝕣𝕒,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1451,11/23/2021 17:31,1.4632e+18,Joko Joestar,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1452,11/23/2021 17:30,1.4632e+18,kac,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1453,11/23/2021 17:28,1.4632e+18,̶M̶N̶ 🇮🇩🇵🇸☮,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1454,11/23/2021 17:27,1.4632e+18,nda,"b'RT @a_cinderakasih: Sejak pertengahan tahun dan sebelum permendikbud ppks, di kampus udah ada delik aduan. Meski enggak spesifik untuk keke\xe2\x80\xa6'","['tengah', 'permendikbud', 'ppks', 'kampus', 'delik', 'adu', 'spesifik', 'keke', 'xe2', 'x80', 'xa6']"
1455,11/23/2021 17:23,1.4632e+18,ra,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1456,11/23/2021 17:22,1.4632e+18,en,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1457,11/23/2021 17:22,1.4632e+18,ca,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1458,11/23/2021 17:20,1.4632e+18,din,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1459,11/23/2021 17:19,1.4632e+18,#NAME?,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1460,11/23/2021 17:19,1.4632e+18,méq ⚪,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1461,11/23/2021 17:18,1.4632e+18,PlakPluk PlakPluk,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1462,11/23/2021 17:18,1.4632e+18,imama,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1463,11/23/2021 17:17,1.4632e+18,ON,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1464,11/23/2021 17:16,1.46319e+18,Taehyung,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1465,11/23/2021 17:16,1.46319e+18,Agung,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1466,11/23/2021 17:15,1.46319e+18,Mangojune°,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1467,11/23/2021 17:15,1.46319e+18,sasa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1468,11/23/2021 17:14,1.46319e+18,pikaaaaaa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1469,11/23/2021 17:14,1.46319e+18,스,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1470,11/23/2021 17:13,1.46319e+18,Prasetya (프라스띠야),"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1471,11/23/2021 17:12,1.46319e+18,ghoney,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1472,11/23/2021 17:12,1.46319e+18,tiyak,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1473,11/23/2021 17:12,1.46319e+18,Askin,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1474,11/23/2021 17:11,1.46319e+18,Andrian Liem,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1475,11/23/2021 17:11,1.46319e+18,Reclaim The Playground!,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1476,11/23/2021 17:11,1.46319e+18,ciki,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1477,11/23/2021 17:08,1.46319e+18,boleh gak,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1478,11/23/2021 17:07,1.46319e+18,ros,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1479,11/23/2021 17:07,1.46319e+18,salwa || Selasa ulangan MTK Myob 😭,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1480,11/23/2021 17:06,1.46319e+18,😈,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1481,11/23/2021 17:05,1.46319e+18,Sya,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1482,11/23/2021 17:03,1.46319e+18,🤡,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1483,11/23/2021 17:03,1.46319e+18,semuthidup,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1484,11/23/2021 17:03,1.46319e+18,Teddy Chrisprimanata Putra,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1485,11/23/2021 17:02,1.46319e+18,taa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1486,11/23/2021 17:02,1.46319e+18,🦦,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1487,11/23/2021 17:00,1.46319e+18,🐻,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1488,11/23/2021 17:00,1.46319e+18,choKYUHYUNwife 🙏💑,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1489,11/23/2021 16:59,1.46319e+18,Saleto Neptunus,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1490,11/23/2021 16:59,1.46319e+18,𝒄𝒊𝒄𝒊𝒊~🍦||,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1491,11/23/2021 16:56,1.46319e+18,ykykyk,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1492,11/23/2021 16:56,1.46319e+18,bida,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1493,11/23/2021 16:55,1.46319e+18,Prams,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1494,11/23/2021 16:55,1.46319e+18,avei,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1495,11/23/2021 16:49,1.46319e+18,thirr,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1496,11/23/2021 16:49,1.46319e+18,Oka ॐ 🇲🇨,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1497,11/23/2021 16:48,1.46319e+18,ona🕊,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1498,11/23/2021 16:47,1.46319e+18,Sesa,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1499,11/23/2021 16:46,1.46319e+18,er One,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1500,11/23/2021 16:45,1.46319e+18,arin,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1501,11/23/2021 16:43,1.46319e+18,babyzee,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1502,11/23/2021 16:43,1.46319e+18,cita citaku ...,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1503,11/23/2021 16:40,1.46319e+18,khalishah ✧,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
1504,11/23/2021 16:37,1.46319e+18,⚡️,"b'RT @catchmeupid: Setelah menuai pro dan kontra, Permendikbud PPKS udah resmi berlaku nih gengs. \n\nMakin ke sini, ternyata makin banyak korb\xe2\x80\xa6'","['tuai', 'pro', 'kontra', 'permendikbud', 'ppks', 'resmi', 'laku', 'gengs', 'n', 'nmakin', 'korb', 'xe2', 'x80', 'xa6']"
